orderID:,unixTimestamp,Event,Time,Weather,Temp,Median Income,Median Age,Male Ratio,buyerID,buyerGpsCordinates_North,buyerGpsCordinates_west,sellerId,sellerGpsCordinates_North,sellerGpsCordinates_west,orderQty,buyerRating:,skuID,ProductName,mrp,salePrice,costPrice,,productCategory,length(cm),width(cm),height(cm)
61d85b17fc13ae680c000d7e,01-12-2021,Festival,9,cold,11,51899,25,50,12724,44.15,110.53,1013,41.82,93.18,3,5,DiaperID,Diaper,100,95,64,,kids,2,12,5
61d85b17fc13ae680c000d7f,04-11-2021,Holiday,7, hot,4,86406,28,47,14573,37.39,99,1000,32.06,84.55,5,4,DiaperID,Diaper,100,94,73,,kids,2,12,5
61d85b17fc13ae680c000d80,10-11-2021,Normal,14, hot,5,98284,26,51,10578,38.99,82.77,1072,44.65,78.96,1,3,DiaperID,Diaper,100,84,60,,kids,2,12,5
61d85b17fc13ae680c000d81,20-11-2021,Festival,18, hot,8,83058,25,47,12222,30.57,71.08,1006,26.87,118.28,3,3,DiaperID,Diaper,100,95,75,,kids,2,12,5
61d85b17fc13ae680c000d82,12-11-2021,Holiday,17, hot,4,66440,27,49,16814,42.13,88.08,1016,37.6,91.77,3,4,DiaperID,Diaper,100,89,78,,kids,2,12,5
61d85b17fc13ae680c000d83,20-11-2021,Normal,11, hot,3,95040,33,46,17594,26.04,104.23,1074,34.35,120.45,3,1,DiaperID,Diaper,100,95,76,,kids,2,12,5
61d85b17fc13ae680c000d84,20-11-2021,Festival,18, hot,6,59314,35,49,14910,42.9,100.36,1159,32.96,97.37,5,1,DiaperID,Diaper,100,82,80,,kids,2,12,5
61d85b17fc13ae680c000d85,19-11-2021,Holiday,22,cold,11,88347,34,47,16847,41.44,80.84,1094,28.07,94.14,3,4,DiaperID,Diaper,100,95,62,,kids,2,12,5
61d85b17fc13ae680c000d86,04-11-2021,Normal,19, hot,5,83712,40,48,19128,33.9,107.49,1177,44.41,117.26,1,1,DiaperID,Diaper,100,88,67,,kids,2,12,5
61d85b17fc13ae680c000d87,06-11-2021,Festival,18, hot,9,57150,33,46,16274,28.61,81.36,1096,41.16,95.79,4,4,DiaperID,Diaper,100,98,70,,kids,2,12,5
61d85b17fc13ae680c000d88,08-11-2021,Holiday,20, hot,0,67769,39,51,19432,36.69,97.99,1171,42.95,90.38,3,5,DiaperID,Diaper,100,82,73,,kids,2,12,5
61d85b17fc13ae680c000d89,11-11-2021,Normal,19,cold,11,87606,35,51,13058,43.85,112.76,1051,39.93,99.49,2,5,DiaperID,Diaper,100,86,64,,kids,2,12,5
61d85b17fc13ae680c000d8a,15-11-2021,Festival,7, hot,4,97586,34,51,11886,27.84,100.39,1025,28.88,122.68,1,4,DiaperID,Diaper,100,86,61,,kids,2,12,5
61d85b17fc13ae680c000d8b,30-11-2021,Holiday,2,cold,18,93631,37,46,17593,35.44,75.95,1010,33.79,92.82,3,3,DiaperID,Diaper,100,85,67,,kids,2,12,5
61d85b17fc13ae680c000d8c,02-11-2021,Normal,12,cold,25,54721,37,51,18727,42.39,92.82,1047,43.67,78.44,3,3,DiaperID,Diaper,100,95,79,,kids,2,12,5
61d85b17fc13ae680c000d8d,01-11-2021,Festival,11,cold,25,60048,38,47,17649,44.57,96.22,1150,36.15,91.14,5,4,DiaperID,Diaper,100,93,80,,kids,2,12,5
61d85b17fc13ae680c000d8e,20-11-2021,Holiday,14,cold,26,56869,40,48,18374,37.72,113.15,1062,26.54,89.36,3,2,DiaperID,Diaper,100,94,71,,kids,2,12,5
61d85b17fc13ae680c000d8f,04-11-2021,Normal,12,cold,24,70748,41,50,12417,32.34,122.82,1114,34.6,110.1,2,2,DiaperID,Diaper,100,85,79,,kids,2,12,5
61d85b17fc13ae680c000d90,09-11-2021,Festival,9,cold,23,82095,32,47,12764,29.97,101.37,1028,32.45,94.07,4,5,DiaperID,Diaper,100,98,60,,kids,2,12,5
61d85b17fc13ae680c000d91,29-11-2021,Holiday,22,cold,21,88404,39,48,11466,36.25,84.56,1021,35.87,104.31,5,1,DiaperID,Diaper,100,82,62,,kids,2,12,5
61d85b17fc13ae680c000d92,06-11-2021,Normal,8,cold,17,61914,35,49,10612,29.57,88.76,1119,36.25,85.89,4,2,DiaperID,Diaper,100,100,62,,kids,2,12,5
61d85b17fc13ae680c000d93,05-11-2021,Festival,22,cold,26,80086,39,46,19925,27.57,91.65,1121,33.26,122.77,2,3,DiaperID,Diaper,100,98,63,,kids,2,12,5
61d85b17fc13ae680c000d94,08-11-2021,Holiday,21,cold,16,71573,40,47,14672,36.07,120.93,1040,34.24,95.19,1,4,DiaperID,Diaper,100,89,73,,kids,2,12,5
61d85b17fc13ae680c000d95,02-11-2021,Normal,24,cold,18,80795,41,51,15312,31,99.22,1008,34.79,107.08,2,2,DiaperID,Diaper,100,97,78,,kids,2,12,5
61d85b17fc13ae680c000d96,15-11-2021,Festival,5,cold,17,80880,35,49,13986,31.82,83.43,1021,37.29,93.65,2,4,DiaperID,Diaper,100,97,61,,kids,2,12,5
61d85b17fc13ae680c000d97,09-11-2021,Holiday,17,cold,25,52704,40,51,16294,37.55,104.97,1172,41.97,74,3,1,DiaperID,Diaper,100,98,60,,kids,2,12,5
61d85b17fc13ae680c000d98,08-11-2021,Normal,12,cold,23,65794,35,46,16289,35.64,120.95,1169,30.55,91.35,2,5,DiaperID,Diaper,100,97,68,,kids,2,12,5
61d85b17fc13ae680c000d99,05-11-2021,Festival,10,cold,19,54650,31,48,18116,36.71,76.95,1116,42.17,85.75,4,1,soap132,soap,50,45,34,,FMCG,7.5,13.4,4.9
61d85b17fc13ae680c000d9a,15-11-2021,Holiday,11,cold,23,50446,37,51,10263,34.74,80.09,1126,43.27,92.02,5,2,soap132,soap,50,49,36,,FMCG,7.5,13.4,4.9
61d85b17fc13ae680c000d9b,22-11-2021,Normal,6,cold,25,76928,33,47,17421,28.85,106.83,1181,27.81,81.62,5,5,soap132,soap,50,40,36,,FMCG,7.5,13.4,4.9
61d85b17fc13ae680c000d9c,03-11-2021,Festival,7,cold,20,77584,31,51,16116,36.72,94.93,1044,45.28,75.7,5,3,soap132,soap,50,45,35,,FMCG,7.5,13.4,4.9
61d85b17fc13ae680c000d9d,03-11-2021,Holiday,12,cold,23,72936,34,45,13323,29.86,101.21,1165,39.41,103.9,4,1,soap132,soap,50,40,30,,FMCG,7.5,13.4,4.9
61d85b17fc13ae680c000d9e,05-11-2021,Normal,5,cold,24,97674,39,50,15687,43.5,81.74,1038,27.97,122.54,1,1,soap132,soap,50,42,38,,FMCG,7.5,13.4,4.9
61d85b17fc13ae680c000d9f,29-11-2021,Festival,10,cold,22,83679,27,47,18563,30,106.74,1095,42.3,73.07,5,2,soap132,soap,50,49,40,,FMCG,7.5,13.4,4.9
61d85b17fc13ae680c000da0,26-11-2021,Holiday,11,cold,20,95178,27,48,13570,30.77,97.96,1193,38.4,112,5,1,soap132,soap,50,43,31,,FMCG,7.5,13.4,4.9
61d85b17fc13ae680c000da1,19-11-2021,Normal,11,cold,20,52663,35,47,16003,40.78,92.72,1137,41.66,103.41,5,4,soap132,soap,50,48,36,,FMCG,7.5,13.4,4.9
61d85b18fc13ae680c000da2,16-11-2021,Festival,6,cold,19,56637,38,51,19579,45.77,107.22,1173,31.42,95.22,4,3,soap132,soap,50,47,31,,FMCG,7.5,13.4,4.9
61d85b18fc13ae680c000da3,25-11-2021,Holiday,10,cold,18,52450,32,50,19160,40.82,113.44,1042,39.07,112.85,3,5,soap132,soap,50,45,38,,FMCG,7.5,13.4,4.9
61d85b18fc13ae680c000da4,23-11-2021,Normal,10,cold,22,59985,33,46,11872,29.05,79.8,1021,27.71,76.21,3,1,soap132,soap,50,41,38,,FMCG,7.5,13.4,4.9
61d85b18fc13ae680c000da5,01-11-2021,Festival,10,cold,20,68277,34,48,12045,36.7,76.41,1060,30.16,96.17,1,2,soap132,soap,50,48,31,,FMCG,7.5,13.4,4.9
61d85b18fc13ae680c000da6,16-11-2021,Holiday,5,cold,25,75641,40,48,19659,36.51,104.92,1195,38.62,78.12,5,3,soap132,soap,50,41,38,,FMCG,7.5,13.4,4.9
61d85b18fc13ae680c000da7,06-11-2021,Normal,10,cold,22,87303,35,47,19224,43.1,107.01,1007,33.6,93.34,5,5,soap132,soap,50,48,40,,FMCG,7.5,13.4,4.9
61d85b18fc13ae680c000da8,16-11-2021,Festival,6,cold,18,54044,30,45,10985,34.18,77.98,1111,36.03,116.31,3,4,soap132,soap,50,40,35,,FMCG,7.5,13.4,4.9
61d85b18fc13ae680c000da9,06-11-2021,Holiday,10,cold,24,73154,33,50,11305,34.01,82.6,1115,27.42,104.04,3,5,soap132,soap,50,46,34,,FMCG,7.5,13.4,4.9
61d85b18fc13ae680c000daa,14-11-2021,Normal,11,cold,22,58237,31,46,15173,30.16,94.78,1065,30.76,104.92,3,1,soap132,soap,50,41,37,,FMCG,7.5,13.4,4.9
61d85b18fc13ae680c000dab,10-11-2021,Festival,12,cold,22,66348,36,45,15752,39.55,102.75,1195,39.76,92.95,1,5,soap132,soap,50,45,35,,FMCG,7.5,13.4,4.9
61d85b18fc13ae680c000dac,18-11-2021,Holiday,9,cold,20,77683,40,48,11362,39.62,74.52,1040,45.31,113.99,3,5,soap132,soap,50,43,31,,FMCG,7.5,13.4,4.9
61d85b18fc13ae680c000dad,12-11-2021,Normal,10,cold,20,77965,26,49,11255,42.81,102.17,1092,34.49,112.95,5,3,soap132,soap,50,40,31,,FMCG,7.5,13.4,4.9
61d85b18fc13ae680c000dae,28-11-2021,Festival,8,cold,20,69579,27,45,14029,44.2,85.87,1126,43.31,92.58,2,5,soap132,soap,50,46,31,,FMCG,7.5,13.4,4.9
61d85b18fc13ae680c000daf,13-11-2021,Holiday,5,cold,20,65233,28,49,10943,44.82,85.28,1041,42.99,85.49,3,1,soap132,soap,50,40,33,,FMCG,7.5,13.4,4.9
61d85b18fc13ae680c000db0,28-11-2021,Normal,8,cold,19,84733,29,51,15565,35.99,85.27,1055,36.18,76.81,2,3,soap132,soap,50,46,33,,FMCG,7.5,13.4,4.9
61d85b18fc13ae680c000db1,20-11-2021,Festival,6,cold,20,51775,40,47,13232,43.44,117.49,1139,37.99,98.16,4,2,soap132,soap,50,46,37,,FMCG,7.5,13.4,4.9
61d85b18fc13ae680c000db2,09-11-2021,Holiday,8,cold,24,87971,37,46,10903,38.09,119.65,1118,28.21,78.46,3,1,soap132,soap,50,44,36,,FMCG,7.5,13.4,4.9
61d85b18fc13ae680c000db3,14-11-2021,Normal,5,cold,19,80608,41,47,12233,40.48,83.94,1140,35.43,88.78,3,4,soap132,soap,50,40,31,,FMCG,7.5,13.4,4.9
61d85b18fc13ae680c000db4,22-11-2021,Festival,10,cold,20,85138,40,51,10128,41.01,86.09,1132,26.35,114.01,5,4,soap132,soap,50,48,30,,FMCG,7.5,13.4,4.9
61d85b18fc13ae680c000db5,10-11-2021,Holiday,7,cold,23,52973,37,50,15633,35.36,111.55,1004,44.27,101.89,1,2,soap132,soap,50,47,36,,FMCG,7.5,13.4,4.9
61d85b18fc13ae680c000db6,11-11-2021,Normal,7,cold,20,98141,38,51,19294,45.23,120.8,1144,40.34,104.15,1,1,soap132,soap,50,50,38,,FMCG,7.5,13.4,4.9
61d85b18fc13ae680c000db7,18-11-2021,Festival,11,cold,22,78028,33,47,19278,40.35,117.43,1012,36.93,101.96,2,2,soap132,soap,50,44,31,,FMCG,7.5,13.4,4.9
61d85b18fc13ae680c000db8,16-11-2021,Holiday,12,cold,18,82880,25,45,18443,41.43,114.67,1157,38.05,116.47,1,3,soap132,soap,50,43,32,,FMCG,7.5,13.4,4.9
61d85b18fc13ae680c000db9,30-11-2021,Normal,10,cold,22,99087,27,50,17702,35.88,75.99,1067,28.29,112.12,5,4,soap132,soap,50,40,34,,FMCG,7.5,13.4,4.9
61d85b18fc13ae680c000dba,21-11-2021,Festival,16, hot,10,83324,25,47,16775,37.2,81.17,1007,26.16,98.14,1,2,soap132,soap,50,47,30,,FMCG,7.5,13.4,4.9
61d85b18fc13ae680c000dbb,27-11-2021,Holiday,24, hot,7,64189,31,45,12225,39.55,118.13,1074,44.03,80.53,5,3,soap132,soap,50,43,30,,FMCG,7.5,13.4,4.9
61d85b18fc13ae680c000dbc,11-11-2021,Normal,24,cold,15,55935,31,45,16573,43.54,106.53,1129,29.28,98.13,4,5,soap132,soap,50,45,35,,FMCG,7.5,13.4,4.9
61d85b18fc13ae680c000dbd,07-11-2021,Festival,13,cold,18,58591,26,46,13588,26.23,102.84,1139,39.86,102.84,5,5,soap132,soap,50,41,37,,FMCG,7.5,13.4,4.9
61d85b18fc13ae680c000dbe,28-11-2021,Holiday,17,cold,11,52524,26,48,15385,28.04,87.89,1148,38.25,81.82,2,5,soap132,soap,50,46,30,,FMCG,7.5,13.4,4.9
61d85b18fc13ae680c000dbf,11-11-2021,Normal,13,cold,16,93091,31,51,17822,32.42,95.31,1046,28.66,95.09,3,1,soap132,soap,50,46,40,,FMCG,7.5,13.4,4.9
61d85b18fc13ae680c000dc0,08-11-2021,Festival,18, hot,6,66571,27,46,16881,43.81,112.3,1121,30.58,72.09,4,4,soap132,soap,50,45,30,,FMCG,7.5,13.4,4.9
61d85b18fc13ae680c000dc1,02-11-2021,Holiday,13,cold,13,93401,36,45,13218,40.89,77.67,1164,27.07,110.49,2,3,soap132,soap,50,45,30,,FMCG,7.5,13.4,4.9
61d85b18fc13ae680c000dc2,12-11-2021,Normal,24,cold,16,60524,31,46,18608,33.25,122.12,1135,28.69,119.97,3,5,soap132,soap,50,47,36,,FMCG,7.5,13.4,4.9
61d85b18fc13ae680c000dc3,29-11-2021,Festival,15, hot,8,70706,29,46,12829,45.71,113.32,1176,44.4,116.55,3,3,soap132,soap,50,49,35,,FMCG,7.5,13.4,4.9
61d85b18fc13ae680c000dc4,16-11-2021,Holiday,16,cold,17,75211,32,51,10590,37.26,89.72,1177,37.74,95.16,1,3,soap132,soap,50,47,36,,FMCG,7.5,13.4,4.9
61d85b18fc13ae680c000dc5,01-12-2021,Normal,21, hot,9,77773,38,50,13014,42.48,96.65,1179,45.75,116.34,1,5,soap132,soap,50,50,33,,FMCG,7.5,13.4,4.9
61d85b18fc13ae680c000dc6,06-11-2021,Festival,20,cold,15,57740,40,45,19697,34.55,103.07,1147,44.12,85.15,1,5,soap132,soap,50,40,38,,FMCG,7.5,13.4,4.9
61d85b18fc13ae680c000dc7,04-11-2021,Holiday,22,cold,16,56029,28,51,12912,27.29,104.21,1129,29.26,108.07,2,4,soap132,soap,50,49,33,,FMCG,7.5,13.4,4.9
61d85b18fc13ae680c000dc8,18-11-2021,Normal,16,cold,16,67895,37,50,19251,37.69,107.4,1058,26.23,97.08,5,2,soap132,soap,50,50,33,,FMCG,7.5,13.4,4.9
61d85b18fc13ae680c000dc9,29-11-2021,Festival,18, hot,10,60123,28,45,17341,35,75.93,1159,38.91,99.16,5,3,soap132,soap,50,46,34,,FMCG,7.5,13.4,4.9
61d85b18fc13ae680c000dca,04-11-2021,Holiday,23,cold,14,94822,41,50,10381,28.67,79.37,1054,37.1,93.82,4,4,soap132,soap,50,41,35,,FMCG,7.5,13.4,4.9
61d85b18fc13ae680c000dcb,03-11-2021,Normal,8,cold,18,74383,33,47,12886,28.36,79.07,1149,40.72,96.22,4,5,Detergent,Detergent,80,69,60,,FMCG,47.5,20.5,16
61d85b18fc13ae680c000dcc,22-11-2021,Festival,8,cold,19,65591,35,48,18787,34.16,105.68,1161,38.86,106.68,1,3,Detergent,Detergent,80,73,55,,FMCG,47.5,20.5,16
61d85b18fc13ae680c000dcd,29-11-2021,Holiday,7,cold,22,77719,34,50,14631,36.66,105.15,1158,32.91,94.75,1,3,Detergent,Detergent,80,76,53,,FMCG,47.5,20.5,16
61d85b18fc13ae680c000dce,22-11-2021,Normal,6,cold,23,62563,38,49,13588,28.97,114.05,1131,28.84,109.37,1,4,Detergent,Detergent,80,67,56,,FMCG,47.5,20.5,16
61d85b18fc13ae680c000dcf,21-11-2021,Festival,8,cold,25,77176,37,45,19156,33.75,107.52,1057,37.94,104.03,5,2,Detergent,Detergent,80,68,48,,FMCG,47.5,20.5,16
61d85b18fc13ae680c000dd0,12-11-2021,Holiday,8,cold,21,94684,30,47,13647,40.18,118.47,1132,44.27,121.05,1,2,Detergent,Detergent,80,74,63,,FMCG,47.5,20.5,16
61d85b18fc13ae680c000dd1,24-11-2021,Normal,11,cold,25,58856,39,49,15707,37.81,89.26,1164,27.05,120.75,4,3,Detergent,Detergent,80,71,57,,FMCG,47.5,20.5,16
61d85b18fc13ae680c000dd2,21-11-2021,Festival,11,cold,24,68557,29,48,17357,33.88,108.22,1060,30.37,93.19,4,5,Detergent,Detergent,80,76,60,,FMCG,47.5,20.5,16
61d85b18fc13ae680c000dd3,16-11-2021,Holiday,5,cold,21,95099,41,46,11321,35.43,71.8,1116,39.54,84.49,5,3,Detergent,Detergent,80,72,48,,FMCG,47.5,20.5,16
61d85b18fc13ae680c000dd4,18-11-2021,Normal,9,cold,19,73244,31,50,16908,36.15,78.02,1090,44.56,121.74,1,5,Detergent,Detergent,80,80,62,,FMCG,47.5,20.5,16
61d85b18fc13ae680c000dd5,06-11-2021,Festival,10,cold,21,54248,29,50,13408,35.89,100.81,1129,34.79,96.21,1,4,Detergent,Detergent,80,65,56,,FMCG,47.5,20.5,16
61d85b18fc13ae680c000dd6,12-11-2021,Holiday,8,cold,18,70419,26,51,13848,29.05,85.12,1142,41.95,96.99,2,1,Detergent,Detergent,80,66,52,,FMCG,47.5,20.5,16
61d85b18fc13ae680c000dd7,22-11-2021,Normal,9,cold,23,65085,27,45,16579,33.27,85.92,1109,26.29,105.15,1,2,Detergent,Detergent,80,77,57,,FMCG,47.5,20.5,16
61d85b18fc13ae680c000dd8,28-11-2021,Festival,5,cold,23,81935,31,51,12836,41.02,79.79,1040,26.19,121.12,3,4,Detergent,Detergent,80,77,54,,FMCG,47.5,20.5,16
61d85b18fc13ae680c000dd9,29-11-2021,Holiday,7,cold,25,60742,32,49,10081,28.14,82.4,1100,39.2,90.11,4,2,Detergent,Detergent,80,65,49,,FMCG,47.5,20.5,16
61d85b18fc13ae680c000dda,16-11-2021,Normal,10,cold,25,68246,29,50,14868,41.52,113.81,1087,40.38,86.86,2,5,Detergent,Detergent,80,73,48,,FMCG,47.5,20.5,16
61d85b18fc13ae680c000ddb,05-11-2021,Festival,12,cold,21,73563,25,50,14104,43.19,101.75,1052,42.93,117.07,3,1,Detergent,Detergent,80,65,62,,FMCG,47.5,20.5,16
61d85b18fc13ae680c000ddc,18-11-2021,Holiday,7,cold,24,95937,35,49,14854,40.58,86.78,1139,41.77,90.74,1,4,Detergent,Detergent,80,64,58,,FMCG,47.5,20.5,16
61d85b18fc13ae680c000ddd,20-11-2021,Normal,5,cold,22,71679,32,45,17573,37.26,110.26,1195,37.25,97.81,3,1,Detergent,Detergent,80,68,63,,FMCG,47.5,20.5,16
61d85b18fc13ae680c000dde,24-11-2021,Festival,11,cold,25,97000,29,50,14054,40.78,105.87,1157,37.91,97.25,5,4,Detergent,Detergent,80,68,57,,FMCG,47.5,20.5,16
61d85b18fc13ae680c000ddf,12-11-2021,Holiday,6,cold,24,86431,37,49,17619,42.58,74.99,1064,43.33,75.72,4,2,Detergent,Detergent,80,66,49,,FMCG,47.5,20.5,16
61d85b18fc13ae680c000de0,02-11-2021,Normal,5,cold,20,59113,39,48,14657,43.01,106.87,1176,40.41,72.2,1,3,Detergent,Detergent,80,80,50,,FMCG,47.5,20.5,16
61d85b18fc13ae680c000de1,15-11-2021,Festival,8,cold,21,86316,35,49,18446,36.19,84.5,1054,26.64,71.96,5,4,Detergent,Detergent,80,66,52,,FMCG,47.5,20.5,16
61d85b18fc13ae680c000de2,03-11-2021,Holiday,7,cold,25,58422,26,49,11331,34.83,94.02,1113,38.95,95.01,1,1,Detergent,Detergent,80,70,48,,FMCG,47.5,20.5,16
61d85b18fc13ae680c000de3,23-11-2021,Normal,5,cold,24,73916,35,45,10945,44.94,121.81,1173,34.71,102.04,4,1,Detergent,Detergent,80,70,62,,FMCG,47.5,20.5,16
61d85b18fc13ae680c000de4,12-11-2021,Festival,8,cold,23,59631,35,46,15680,41.24,97.26,1013,37.52,79.28,5,3,Detergent,Detergent,80,67,53,,FMCG,47.5,20.5,16
61d85b18fc13ae680c000de5,06-11-2021,Holiday,6,cold,21,96126,31,49,14309,27.04,94.91,1136,38.52,97.84,4,1,Detergent,Detergent,80,67,60,,FMCG,47.5,20.5,16
61d85b18fc13ae680c000de6,06-11-2021,Normal,6,cold,19,98060,39,51,13055,30.62,119.23,1006,45.19,107.55,4,2,Detergent,Detergent,80,71,55,,FMCG,47.5,20.5,16
61d85b18fc13ae680c000de7,06-11-2021,Festival,5,cold,24,74525,32,46,11372,31.95,103.54,1125,30.61,116.68,2,2,Detergent,Detergent,80,67,58,,FMCG,47.5,20.5,16
61d85b18fc13ae680c000de8,27-11-2021,Holiday,8,cold,19,60774,25,49,16999,31.02,106.61,1095,39.2,109.68,3,3,Detergent,Detergent,80,66,49,,FMCG,47.5,20.5,16
61d85b18fc13ae680c000de9,02-11-2021,Normal,9,cold,21,54862,25,47,10061,34.26,93.83,1162,43.07,75.74,1,3,Detergent,Detergent,80,68,63,,FMCG,47.5,20.5,16
61d85b18fc13ae680c000dea,08-11-2021,Festival,8,cold,20,93250,33,48,19062,43.75,99.79,1164,31.99,111.31,5,3,Detergent,Detergent,80,72,53,,FMCG,47.5,20.5,16
61d85b18fc13ae680c000deb,08-11-2021,Holiday,10,cold,19,55753,32,46,12751,45.63,93.51,1085,45.58,100.63,2,3,Detergent,Detergent,80,70,54,,FMCG,47.5,20.5,16
61d85b18fc13ae680c000dec,02-11-2021,Normal,23,cold,15,97165,29,49,16498,27.54,87.33,1016,43.75,117.65,1,3,Detergent,Detergent,80,80,57,,FMCG,47.5,20.5,16
61d85b18fc13ae680c000ded,16-11-2021,Festival,20,cold,19,92319,31,48,16515,28.55,81.84,1087,26.64,82.42,3,3,Detergent,Detergent,80,65,61,,FMCG,47.5,20.5,16
61d85b18fc13ae680c000dee,23-11-2021,Holiday,22, hot,10,69292,36,48,16257,45.81,117.82,1056,26.08,107.04,5,5,Detergent,Detergent,80,75,60,,FMCG,47.5,20.5,16
61d85b18fc13ae680c000def,20-11-2021,Normal,16,cold,13,54498,31,46,13657,44.25,116.74,1022,35.01,101.27,3,1,Detergent,Detergent,80,75,48,,FMCG,47.5,20.5,16
61d85b18fc13ae680c000df0,06-11-2021,Festival,17, hot,8,68904,39,49,16661,27.9,85.86,1001,37.51,91.77,2,3,Detergent,Detergent,80,77,50,,FMCG,47.5,20.5,16
61d85b18fc13ae680c000df1,23-11-2021,Holiday,16, hot,10,51096,26,47,19957,30.63,92.02,1047,27.18,101.66,4,5,Detergent,Detergent,80,69,50,,FMCG,47.5,20.5,16
61d85b18fc13ae680c000df2,08-11-2021,Normal,17,cold,18,88738,29,46,10283,28.25,122.27,1107,31.36,99.65,4,5,Detergent,Detergent,80,70,55,,FMCG,47.5,20.5,16
